BEGINN_DATUM;BEGINN_UHRZEIT;ENDE_DATUM;ENDE_UHRZEIT;NETZREGION;GRUND_DER_MASSNAHME;RICHTUNG;MITTLERE_LEISTUNG_MW;MAXIMALE_LEISTUNG_MW;GESAMTE_ARBEIT_MWH;ANWEISENDER_UENB;ANFORDERNDER_UENB;BETROFFENE_ANLAGE
25.06.2017;13:00;25.06.2017;17:00;Grenzregion RZ TenneT DE - RZ APG;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;460;460;1840;Amprion;TenneT DE & APG;Gundremmingen
25.06.2017;14:00;25.06.2017;15:00;Ausland;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;48;48;48;TransnetBW;swissgrid;Vorarlberger Illwerke AG
25.06.2017;14:00;25.06.2017;15:00;Ausland;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;200;200;200;TransnetBW;swissgrid;Kernkraftwerk Philippsburg Block 2
26.06.2017;06:30;26.06.2017;10:30;RZ TransnetBW;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;126,25;150;505;TransnetBW;TransnetBW;Heizkraftwerk Altbach/Deizisau Block 2
26.06.2017;06:30;26.06.2017;10:30;RZ TransnetBW;Strombedingter Redispatch;Wirkleistungseinspeisung erhoehen;126,25;150;505;TransnetBW;TransnetBW;Vorarlberger Illwerke AG
26.06.2017;09:00;26.06.2017;18:00;RZ TenneT DE;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;523;1025;4705;50Hertz;TenneT DE;Boxberg,Jaenschwalde,Lippendorf Vattenfall (EPH),Schwarze Pumpe
26.06.2017;09:00;26.06.2017;16:00;RZ TenneT DE;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;100;215;698;TenneT DE;TenneT DE;Mehrum
26.06.2017;09:15;26.06.2017;10:00;RZ TenneT DE;Strombedingter Redispatch;Wirkleistungseinspeisung erhoehen;55;55;41;TenneT DE;TenneT DE;Erzhausen 4
26.06.2017;10:00;26.06.2017;16:00;RZ TenneT DE;Strombedingter Redispatch;Wirkleistungseinspeisung erhoehen;37,92;165;227,5;TransnetBW;TenneT DE;Vorarlberger Illwerke AG
26.06.2017;10:00;26.06.2017;18:00;Grenzregion RZ 50Hertz - RZ TenneT DE;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;766;1225;6130;50Hertz;50Hertz & TenneT DE;Boxberg,Jaenschwalde,Lippendorf Vattenfall (EPH),Schwarze Pumpe
26.06.2017;10:45;26.06.2017;16:00;RZ TenneT DE;Strombedingter Redispatch;Wirkleistungseinspeisung erhoehen;78,57;80;412,5;TransnetBW;TenneT DE;Heizkraftwerk Altbach/Deizisau Block 2
26.06.2017;16:00;26.06.2017;23:00;RZ TenneT DE;Strombedingter Redispatch;Wirkleistungseinspeisung erhoehen;192,86;200;1350;TransnetBW;TenneT DE;Vorarlberger Illwerke AG
26.06.2017;16:00;26.06.2017;18:00;RZ TenneT DE;Strombedingter Redispatch;Wirkleistungseinspeisung erhoehen;30;30;60;Amprion;TenneT DE;Ensdorf
26.06.2017;16:00;26.06.2017;20:00;RZ TenneT DE;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;354;440;1415;TenneT DE;TenneT DE;Mehrum
26.06.2017;16:45;26.06.2017;20:15;RZ TenneT DE;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;186;200;650;TenneT DE;TenneT DE;Grohnde
26.06.2017;17:00;27.06.2017;00:00;RZ TransnetBW;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;140,71;150;985;TransnetBW;TransnetBW;Heizkraftwerk Altbach/Deizisau Block 2
26.06.2017;17:00;27.06.2017;00:00;RZ TransnetBW;Strombedingter Redispatch;Wirkleistungseinspeisung erhoehen;140,71;150;985;TransnetBW;TransnetBW;Vorarlberger Illwerke AG
26.06.2017;17:00;26.06.2017;18:00;RZ TenneT DE;Strombedingter Redispatch;Wirkleistungseinspeisung erhoehen;174;174;174;50Hertz;TenneT DE;Lippendorf Vattenfall (EPH)
26.06.2017;17:45;26.06.2017;19:00;RZ TenneT DE;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;158;240;198;TenneT DE;TenneT DE;Waldeck 6
26.06.2017;17:45;26.06.2017;20:00;RZ TenneT DE;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;156;280;350;TenneT DE;TenneT DE;Heyden
26.06.2017;18:45;26.06.2017;19:00;RZ TenneT DE;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;180;180;45;TenneT DE;TenneT DE;Waldeck 5
26.06.2017;20:00;27.06.2017;00:00;RZ TenneT DE;Strombedingter Redispatch;Wirkleistungseinspeisung erhoehen;40;40;160;Amprion;TenneT DE;Scholven
26.06.2017;20:00;27.06.2017;00:00;RZ TenneT DE;Strombedingter Redispatch;Wirkleistungseinspeisung erhoehen;40;40;160;Amprion;TenneT DE;Scholven
26.06.2017;20:00;27.06.2017;00:00;RZ TenneT DE;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;331;440;1322;TenneT DE;TenneT DE;Mehrum
27.06.2017;00:00;27.06.2017;00:15;RZ TransnetBW;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;40;40;10;TransnetBW;TransnetBW;Heizkraftwerk Altbach/Deizisau Block 2
27.06.2017;00:00;27.06.2017;00:15;RZ TransnetBW;Strombedingter Redispatch;Wirkleistungseinspeisung erhoehen;40;40;10;TransnetBW;TransnetBW;Vorarlberger Illwerke AG
27.06.2017;05:45;27.06.2017;23:30;RZ TransnetBW;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;140,42;150;2492,5;TransnetBW;TransnetBW;Heizkraftwerk Altbach/Deizisau Block 2
27.06.2017;05:45;27.06.2017;23:30;RZ TransnetBW;Strombedingter Redispatch;Wirkleistungseinspeisung erhoehen;140,42;150;2492,5;TransnetBW;TransnetBW;Vorarlberger Illwerke AG
27.06.2017;07:00;27.06.2017;18:30;RZ TenneT DE;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;135;140;1549;TenneT DE;TenneT DE;Mehrum
27.06.2017;07:30;27.06.2017;15:00;RZ TenneT DE;Strombedingter Redispatch;Wirkleistungseinspeisung erhoehen;140;140;1050;TransnetBW;TenneT DE;Vorarlberger Illwerke AG
27.06.2017;08:30;27.06.2017;12:00;RZ TenneT DE;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;257;300;900;50Hertz;TenneT DE;Jaenschwalde
27.06.2017;08:45;27.06.2017;09:15;Ausland;Strombedingter Redispatch;Wirkleistungseinspeisung erhoehen;60;60;30;TransnetBW;swissgrid;Heizkraftwerk Altbach/Deizisau GT E
27.06.2017;08:45;27.06.2017;09:15;Ausland;Strombedingter Redispatch;Wirkleistungseinspeisung erhoehen;121;121;60,5;TransnetBW;swissgrid;Kraftwerk Walheim GT D
27.06.2017;09:00;27.06.2017;13:00;Ausland;Strombedingter Redispatch;Wirkleistungseinspeisung erhoehen;215,25;250;861;TransnetBW;swissgrid;Vorarlberger Illwerke AG
27.06.2017;09:00;27.06.2017;13:00;RZ TenneT DE;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;25;25;100;TenneT DE;TenneT DE;Isar 2 (SWM)
27.06.2017;09:30;27.06.2017;14:00;RZ TenneT DE;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;63;75;283;TenneT DE;TenneT DE;Isar 2 (Uniper)
27.06.2017;09:45;27.06.2017;11:15;Ausland;Strombedingter Redispatch;Wirkleistungseinspeisung erhoehen;60;60;90;TransnetBW;swissgrid;Heizkraftwerk Altbach/Deizisau GT E
27.06.2017;10:00;27.06.2017;13:00;RZ TenneT DE;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;100;100;300;Amprion;TenneT DE;Gundremmingen
27.06.2017;12:00;28.06.2017;00:00;RZ TenneT DE;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;683;1400;8200;50Hertz;TenneT DE;Boxberg,Jaenschwalde,Lippendorf Vattenfall (EPH),Schwarze Pumpe
27.06.2017;14:45;27.06.2017;16:15;Grenzregion RZ TenneT DE - RZ APG;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;92;110;138;TenneT DE;TenneT DE & APG;Zolling 5
27.06.2017;14:45;27.06.2017;16:15;Grenzregion RZ TenneT DE - RZ APG;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;83;100;125;TenneT DE;TenneT DE & APG;Farge
27.06.2017;14:45;27.06.2017;16:15;Grenzregion RZ TenneT DE - RZ APG;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;83;100;125;TenneT DE;TenneT DE & APG;Heyden
27.06.2017;14:45;27.06.2017;16:15;Grenzregion RZ TenneT DE - RZ APG;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;125;150;188;TenneT DE;TenneT DE & APG;Wilhelmshaven (ENGIE)
27.06.2017;16:00;27.06.2017;18:00;RZ TenneT DE;Strombedingter Redispatch;Wirkleistungseinspeisung erhoehen;140;140;280;TransnetBW;TenneT DE;Vorarlberger Illwerke AG
27.06.2017;21:15;27.06.2017;22:15;RZ TenneT DE;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;52;120;52;TenneT DE;TenneT DE;Waldeck 5
27.06.2017;21:15;27.06.2017;23:00;RZ TenneT DE;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;80;100;140;TenneT DE;TenneT DE;Wilhelmshaven (ENGIE)
28.06.2017;04:00;29.06.2017;00:00;Grenzregion RZ TenneT DE - RZ Amprion;Strombedingter Redispatch;Wirkleistungseinspeisung erhoehen;244;395;3599;Amprion;TenneT DE & Amprion;Hamm Uentrop
28.06.2017;04:30;28.06.2017;12:00;Grenzregion RZ TenneT DE - RZ Amprion;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;230;477;1725;TenneT DE;TenneT DE & Amprion;Wilhelmshaven (Uniper)
28.06.2017;05:00;28.06.2017;09:15;Grenzregion RZ TenneT DE - RZ Amprion;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;115;169;488;TenneT DE;TenneT DE & Amprion;Wilhelmshaven (ENGIE)
28.06.2017;05:00;28.06.2017;17:00;Grenzregion RZ TenneT DE - RZ APG;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;342;408;4108;TenneT DE;TenneT DE & APG;Wilhelmshaven (ENGIE)
28.06.2017;06:00;28.06.2017;07:00;Grenzregion RZ TenneT DE - RZ Amprion;Strombedingter Redispatch;Wirkleistungseinspeisung erhoehen;200;200;200;TransnetBW;50Hertz & TenneT DE;Vorarlberger Illwerke AG
28.06.2017;06:00;28.06.2017;23:45;RZ TransnetBW;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;145,21;150;2577,5;TransnetBW;TransnetBW;Heizkraftwerk Altbach/Deizisau Block 2
28.06.2017;06:00;28.06.2017;23:45;RZ TransnetBW;Strombedingter Redispatch;Wirkleistungseinspeisung erhoehen;145,21;150;2577,5;TransnetBW;TransnetBW;Vorarlberger Illwerke AG
28.06.2017;06:00;28.06.2017;09:30;Grenzregion RZ TenneT DE - RZ Amprion;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;40;40;140;TenneT DE;TenneT DE & Amprion;Grohnde
28.06.2017;06:45;28.06.2017;09:00;RZ TenneT DE;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;50;50;112;TenneT DE;TenneT DE;Bremen 6
28.06.2017;07:00;28.06.2017;09:30;RZ TenneT DE;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;178;200;446;TenneT DE;TenneT DE;Wilhelmshaven (Uniper)
28.06.2017;07:00;28.06.2017;09:00;RZ TenneT DE;Strombedingter Redispatch;Wirkleistungseinspeisung erhoehen;55;55;110;TenneT DE;TenneT DE;Erzhausen 1
28.06.2017;07:15;28.06.2017;10:00;RZ TenneT DE;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;188;200;518;TenneT DE;TenneT DE;Zolling 5
28.06.2017;09:30;28.06.2017;12:00;RZ TenneT DE;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;225;300;562;TenneT DE;TenneT DE;Mehrum
28.06.2017;10:00;28.06.2017;12:00;Grenzregion RZ TenneT DE - RZ Amprion;Strombedingter Redispatch;Wirkleistungseinspeisung erhoehen;217,5;300;435;TransnetBW;50Hertz & TenneT DE;Vorarlberger Illwerke AG
28.06.2017;10:00;28.06.2017;17:30;Grenzregion RZ TenneT DE - RZ APG;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;225;334;1686;TenneT DE;TenneT DE & APG;Zolling 5
28.06.2017;11:00;28.06.2017;17:00;RZ TenneT DE;Strombedingter Redispatch;Wirkleistungseinspeisung erhoehen;271,67;380;1630;Amprion;TenneT DE;Hamm Uentrop
28.06.2017;12:00;28.06.2017;18:45;RZ TenneT DE;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;272;300;1838;TenneT DE;TenneT DE;Mehrum
28.06.2017;12:00;28.06.2017;17:00;RZ TenneT DE;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;90;90;450;TenneT DE;TenneT DE;Wilhelmshaven (Uniper)
28.06.2017;12:15;28.06.2017;13:00;RZ TenneT DE;Strombedingter Redispatch;Wirkleistungseinspeisung erhoehen;57;57;43;TenneT DE;TenneT DE;Erzhausen 2
28.06.2017;12:30;28.06.2017;15:00;Grenzregion RZ TenneT DE - RZ Amprion;Strombedingter Redispatch;Wirkleistungseinspeisung erhoehen;360;500;900;TransnetBW;50Hertz & TenneT DE;Vorarlberger Illwerke AG
28.06.2017;12:30;28.06.2017;17:00;RZ TenneT DE;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;300;300;1350;50Hertz;TenneT DE;Moorburg
28.06.2017;13:00;28.06.2017;16:00;RZ 50Hertz, RZ Amprion, RZ TenneT DE, RZ TransnetBW;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;101;143;303;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Wilhelmshaven (ENGIE)
28.06.2017;14:00;28.06.2017;15:00;RZ TenneT DE;Strombedingter Redispatch;Wirkleistungseinspeisung erhoehen;112;112;112;TenneT DE;TenneT DE;Erzhausen 1
28.06.2017;17:00;29.06.2017;00:00;Grenzregion RZ TenneT DE - RZ Amprion;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;233;300;1632;TenneT DE;TenneT DE & Amprion;Wilhelmshaven (ENGIE)
29.06.2017;00:00;29.06.2017;02:00;RZ TenneT DE;Strombedingter Redispatch;Wirkleistungseinspeisung erhoehen;266,25;300;532,5;Amprion;TenneT DE;Hamm Uentrop
29.06.2017;00:00;29.06.2017;02:30;Grenzregion RZ TenneT DE - RZ Amprion;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;230;302;574;TenneT DE;TenneT DE & Amprion;Wilhelmshaven (ENGIE)
29.06.2017;05:45;29.06.2017;21:15;RZ TransnetBW;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;151,94;160;2355;TransnetBW;TransnetBW;Heizkraftwerk Altbach/Deizisau Block 2
29.06.2017;05:45;29.06.2017;21:15;RZ TransnetBW;Strombedingter Redispatch;Wirkleistungseinspeisung erhoehen;151,94;160;2355;TransnetBW;TransnetBW;Vorarlberger Illwerke AG
29.06.2017;06:15;29.06.2017;12:00;RZ TenneT DE;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;178;200;1021;TenneT DE;TenneT DE;Zolling 5
29.06.2017;06:30;29.06.2017;12:00;RZ TenneT DE;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;97;100;532;TenneT DE;TenneT DE;Isar 2 (Uniper)
29.06.2017;07:30;29.06.2017;13:00;RZ TenneT DE;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;166;200;912;TenneT DE;TenneT DE;Mehrum
29.06.2017;08:00;29.06.2017;13:00;RZ TenneT DE;Strombedingter Redispatch;Wirkleistungseinspeisung erhoehen;178,5;200;892,5;TransnetBW;TenneT DE;Vorarlberger Illwerke AG
29.06.2017;11:30;29.06.2017;17:15;Grenzregion RZ TenneT DE - RZ APG;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;142;160;815;TenneT DE;TenneT DE & APG;Wilhelmshaven (Uniper)
29.06.2017;12:00;29.06.2017;18:00;Grenzregion RZ TenneT DE - RZ APG;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;200;200;1200;TenneT DE;TenneT DE & APG;Zolling 5
29.06.2017;12:00;29.06.2017;18:00;Grenzregion RZ TenneT DE - RZ APG;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;100;100;600;TenneT DE;TenneT DE & APG;Isar 2 (Uniper)
29.06.2017;12:15;29.06.2017;18:00;Grenzregion RZ TenneT DE - RZ APG;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;188;360;1082;TenneT DE;TenneT DE & APG;Mehrum
29.06.2017;13:45;29.06.2017;21:30;Grenzregion RZ TenneT DE - RZ APG;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;209;264;1620;TenneT DE;TenneT DE & APG;Zolling 5
29.06.2017;14:30;29.06.2017;17:00;Grenzregion RZ Amprion - RZ APG;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;300;300;750;Amprion;TenneT DE;Gundremmingen
29.06.2017;14:30;29.06.2017;17:00;Grenzregion RZ Amprion - RZ APG;Strombedingter Redispatch;Wirkleistungseinspeisung erhoehen;53;60;132,5;Amprion;TenneT DE;Scholven
29.06.2017;14:30;29.06.2017;17:00;Grenzregion RZ Amprion - RZ APG;Strombedingter Redispatch;Wirkleistungseinspeisung erhoehen;53;60;132,5;Amprion;TenneT DE;Scholven
29.06.2017;18:00;29.06.2017;21:15;RZ TenneT DE;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;185;200;602;TenneT DE;TenneT DE;Zolling 5
29.06.2017;18:00;29.06.2017;21:45;RZ TenneT DE;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;91;100;341;TenneT DE;TenneT DE;Isar 2 (Uniper)
30.06.2017;02:00;30.06.2017;06:00;RZ TenneT DE;Spannungsbedingter Redispatch;Wirkleistungseinspeisung erhoehen;190;190;760;TenneT DE;TenneT DE;Wilhelmshaven (Uniper)
30.06.2017;05:45;30.06.2017;10:30;RZ TransnetBW;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;136,84;160;650;TransnetBW;TransnetBW;Heizkraftwerk Altbach/Deizisau Block 2
30.06.2017;05:45;30.06.2017;10:30;RZ TransnetBW;Strombedingter Redispatch;Wirkleistungseinspeisung erhoehen;136,84;160;650;TransnetBW;TransnetBW;Vorarlberger Illwerke AG
30.06.2017;07:00;30.06.2017;11:00;RZ 50Hertz;Strombedingter Redispatch;Wirkleistungseinspeisung erhoehen;300;300;1200;TransnetBW;50Hertz;Vorarlberger Illwerke AG
30.06.2017;07:00;30.06.2017;11:00;RZ 50Hertz;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;300;300;1200;50Hertz;50Hertz;Jaenschwalde
30.06.2017;08:30;30.06.2017;13:00;Grenzregion RZ TenneT DE - RZ APG;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;129;200;582;TenneT DE;TenneT DE & APG;Mehrum
30.06.2017;10:00;30.06.2017;16:00;RZ 50Hertz, RZ Amprion, RZ TenneT DE, RZ TransnetBW;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;167;250;1000;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;Boxberg,Jaenschwalde,Schwarze Pumpe
30.06.2017;11:00;30.06.2017;18:00;RZ TenneT DE;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;556;820;3895;50Hertz;TenneT DE;Boxberg,Jaenschwalde,Schwarze Pumpe
30.06.2017;11:00;30.06.2017;18:00;Grenzregion RZ TenneT DE - RZ APG;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;342,86;400;2400;Amprion;TenneT DE & APG;Gundremmingen
30.06.2017;11:30;30.06.2017;18:00;Grenzregion RZ 50Hertz - RZ TenneT DE;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;269;300;1750;50Hertz;50Hertz & TenneT DE;Lippendorf Vattenfall (EPH),Lippendorf (EnBW)
30.06.2017;11:45;30.06.2017;18:00;Grenzregion RZ 50Hertz - RZ TenneT DE;Strombedingter Redispatch;Wirkleistungseinspeisung erhoehen;182;230;1137,5;TransnetBW;50Hertz & TenneT DE;Vorarlberger Illwerke AG
30.06.2017;11:45;30.06.2017;18:00;Grenzregion RZ 50Hertz - RZ TenneT DE;Strombedingter Redispatch;Wirkleistungseinspeisung erhoehen;86;120;537,5;TransnetBW;50Hertz & TenneT DE;Heizkraftwerk Altbach/Deizisau Block 2
30.06.2017;12:30;30.06.2017;15:00;RZ TenneT DE;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;35;40;88;TenneT DE;TenneT DE;Wolfsburg West 2
30.06.2017;12:30;30.06.2017;15:00;RZ TenneT DE;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;40;50;100;TenneT DE;TenneT DE;Wolfsburg West 1
30.06.2017;18:00;30.06.2017;23:30;RZ TransnetBW;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;64,55;70;355;TransnetBW;TransnetBW;Heizkraftwerk Altbach/Deizisau Block 2
30.06.2017;18:00;30.06.2017;23:30;RZ TransnetBW;Strombedingter Redispatch;Wirkleistungseinspeisung erhoehen;64,55;70;355;TransnetBW;TransnetBW;Vorarlberger Illwerke AG
01.07.2017;02:15;01.07.2017;04:00;RZ TenneT DE;Spannungsbedingter Redispatch;Wirkleistungseinspeisung reduzieren;4;4;7;TenneT DE;TenneT DE;Waldeck 5
01.07.2017;06:00;01.07.2017;07:00;RZ TenneT DE;Spannungsbedingter Redispatch;Wirkleistungseinspeisung reduzieren;4;4;4;TenneT DE;TenneT DE;Waldeck 5
01.07.2017;10:00;01.07.2017;16:00;RZ TenneT DE;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;100;100;600;50Hertz;TenneT DE;Lippendorf Vattenfall (EPH)
01.07.2017;20:00;02.07.2017;00:00;RZ TenneT DE;Spannungsbedingter Redispatch;Wirkleistungseinspeisung erhoehen;226;330;905;TenneT DE;TenneT DE;Heyden
02.07.2017;00:00;03.07.2017;00:00;RZ TenneT DE;Spannungsbedingter Redispatch;Wirkleistungseinspeisung erhoehen;180;180;4320;TenneT DE;TenneT DE;Heyden
03.07.2017;00:00;03.07.2017;07:00;RZ TenneT DE;Spannungsbedingter Redispatch;Wirkleistungseinspeisung erhoehen;180;180;1260;TenneT DE;TenneT DE;Heyden
03.07.2017;08:30;03.07.2017;11:00;RZ swissgrid;Strombedingter Redispatch;Wirkleistungseinspeisung erhoehen;50;50;125;Amprion;swissgrid;Scholven
03.07.2017;08:30;03.07.2017;11:00;RZ swissgrid;Strombedingter Redispatch;Wirkleistungseinspeisung erhoehen;50;50;125;Amprion;swissgrid;Scholven
03.07.2017;08:45;03.07.2017;16:00;Grenzregion RZ TenneT DE - RZ APG;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;388;515;2810;TenneT DE;TenneT DE & APG;Wilhelmshaven (ENGIE)
03.07.2017;09:00;03.07.2017;10:00;RZ TenneT DE;Strombedingter Redispatch;Wirkleistungseinspeisung erhoehen;100;100;100;TransnetBW;TenneT DE;Vorarlberger Illwerke AG
03.07.2017;09:00;03.07.2017;10:00;RZ swissgrid;Strombedingter Redispatch;Wirkleistungseinspeisung erhoehen;70;70;70;TransnetBW;swissgrid;Grosskraftwerk Mannheim AG
03.07.2017;09:00;03.07.2017;10:00;RZ TenneT DE;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;118;170;118;TenneT DE;TenneT DE;Mehrum
03.07.2017;10:00;03.07.2017;11:00;RZ swissgrid;Strombedingter Redispatch;Wirkleistungseinspeisung erhoehen;70;70;70;TransnetBW;swissgrid;Vorarlberger Illwerke AG
03.07.2017;10:00;03.07.2017;11:00;Grenzregion RZ TenneT DE - RZ APG;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;112;150;112;TenneT DE;TenneT DE & APG;Mehrum
03.07.2017;10:15;03.07.2017;12:00;RZ TenneT DE;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;91;120;160;TenneT DE;TenneT DE;Mehrum
03.07.2017;10:30;03.07.2017;12:00;RZ TenneT DE;Strombedingter Redispatch;Wirkleistungseinspeisung erhoehen;100;100;150;TransnetBW;TenneT DE;Grosskraftwerk Mannheim AG
03.07.2017;10:45;03.07.2017;18:45;Grenzregion RZ TenneT DE - RZ APG;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;138;150;1100;TenneT DE;TenneT DE & APG;Farge
03.07.2017;11:00;03.07.2017;17:00;RZ 50Hertz, RZ Amprion, RZ TenneT DE, RZ TransnetBW;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;500;700;3000;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;Boxberg,Jaenschwalde,Schwarze Pumpe
03.07.2017;11:00;03.07.2017;13:00;RZ 50Hertz;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;300;300;600;50Hertz;50Hertz;Jaenschwalde,Schwarze Pumpe
03.07.2017;11:00;03.07.2017;17:00;Grenzregion RZ TenneT DE - RZ APG;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;69;70;415;TenneT DE;TenneT DE & APG;Mehrum
03.07.2017;11:00;03.07.2017;13:30;RZ TenneT DE;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;20;30;49;TenneT DE;TenneT DE;Bremen 15
03.07.2017;11:00;03.07.2017;14:00;RZ TenneT DE;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;75;120;225;TenneT DE;TenneT DE;Bremen 6
03.07.2017;12:00;03.07.2017;13:00;RZ TenneT DE;Strombedingter Redispatch;Wirkleistungseinspeisung erhoehen;150;150;150;TransnetBW;TenneT DE;Vorarlberger Illwerke AG
03.07.2017;12:00;03.07.2017;17:00;RZ TenneT DE;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;509;765;2545;50Hertz;TenneT DE;Boxberg,Jaenschwalde,Lippendorf Vattenfall (EPH),Schwarze Pumpe
03.07.2017;16:00;03.07.2017;22:00;Grenzregion RZ Amprion - RZ TenneT NL;Strombedingter Redispatch;Wirkleistungseinspeisung erhoehen;217,5;355;1305;TransnetBW;TenneT DE & Amprion;Vorarlberger Illwerke AG
03.07.2017;16:00;03.07.2017;22:00;Grenzregion RZ TenneT DE - RZ Amprion;Strombedingter Redispatch;Wirkleistungseinspeisung erhoehen;55;80;330;Amprion;TenneT DE & Amprion;Scholven
